日期,开盘,收盘,涨跌额,涨跌幅,最低,最高,成交量(手),成交金额(万),换手率,成交量(百万手),成交金额(十亿),ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,logmomentum
7/3/2023,14.05,14.15,0.13,0.93%,14.05,14.2,523316,74019.95,0.54%,0.523316,0.7401995,14.059999999999999,14.332857142857144,14.359355127236032,14.184638177882345,-0.1747169493536873,0.30399922091563697,14.940855584688418,13.72485870102587,14.112644034747518,2.5764217586237734
7/4/2023,14.12,14.02,-0.13,-0.92%,13.93,14.15,567657,79487.37,0.58%,0.567657,0.7948736999999999,14.071428571428571,14.333809523809524,14.334217710403735,14.159309227438905,-0.1749084829648293,0.3097448015815413,14.953299126972606,13.714319920646442,14.050881344915839,2.5664866367804233
7/5/2023,13.96,13.97,-0.05,-0.36%,13.95,14.07,338947,47446.7,0.35%,0.338947,0.47446699999999997,14.102857142857143,14.307619047619047,14.307238620744199,14.130184730909843,-0.17705388983435633,0.3195144342369153,14.946647916092878,13.668590179145216,13.99696044830528,2.5626389983283526
7/6/2023,13.93,13.97,0.0,0.00%,13.87,14.05,432104,60258.49,0.44%,0.432104,0.6025849,14.051428571428572,14.289047619047622,14.282257982170556,14.10554092615448,-0.17671705601607535,0.32572954554911226,14.940506710145847,13.637588527949397,13.978986816101761,2.5626389983283526
7/7/2023,13.92,13.87,-0.1,-0.72%,13.81,14.01,394498,54805.98,0.41%,0.394498,0.5480598,14.001428571428573,14.260952380952379,14.251720353861627,14.069303860592253,-0.1824164932693737,0.32775311633100396,14.916458613614386,13.60544614829037,13.906328938700588,2.554899021608035
7/10/2023,13.91,13.91,0.04,0.29%,13.82,13.97,401038,55720.4,0.41%,0.401038,0.557204,13.987142857142857,14.227142857142857,14.226407735057062,14.04479557434729,-0.18161216070977204,0.2978236850385622,14.822790227219981,13.631495487065733,13.908776312900196,2.558002204858551
7/11/2023,14.1,13.86,-0.05,-0.36%,13.8,14.14,664228,92408.55,0.68%,0.664228,0.9240855,13.964285714285714,14.178095238095239,14.199266421349133,14.016365485986167,-0.1829009353629658,0.2844620962660137,14.747019430627265,13.609171045563212,13.87625877096673,2.554121718809473
7/12/2023,13.85,13.68,-0.18,-1.30%,13.66,13.86,731929,100445.05,0.75%,0.731929,1.0044505000000001,13.897142857142855,14.130952380952381,14.160802241989938,13.964616949680604,-0.1961852923093339,0.2854894227950403,14.701931226542461,13.559973535362301,13.745419590322243,2.5400259490090797
7/13/2023,13.71,13.8,0.12,0.88%,13.71,13.82,493471,67988.9,0.51%,0.493471,0.679889,13.865714285714287,14.094285714285713,14.134076149990683,13.939291265114356,-0.19478488487632717,0.2664898536657515,14.627265421617215,13.56130600695421,13.781806530107415,2.5494451709255714
7/14/2023,13.82,13.78,-0.02,-0.14%,13.7,13.84,476485,65603.98,0.49%,0.476485,0.6560398,13.838571428571429,14.054285714285713,14.10784828702841,13.914784916635224,-0.19306337039318677,0.26185773558507264,14.578001185455859,13.530570243115568,13.780602176702471,2.5478814489493886
7/17/2023,13.71,13.71,-0.07,-0.51%,13.66,13.73,354029,48426.95,0.36%,0.354029,0.48426949999999996,13.801428571428572,14.02142857142857,14.078378043544825,13.883279544845188,-0.1950984986996378,0.21670438268576073,14.454837336800091,13.58801980605705,13.733534058900824,2.542389085201363
7/18/2023,13.71,13.7,-0.01,-0.07%,13.56,13.76,439357,59998.2,0.45%,0.439357,0.599982,13.777142857142858,13.97285714285714,14.05035004031928,13.855082691792083,-0.19526734852719763,0.182482154863534,14.337821452584208,13.607892833130073,13.711178019633607,2.5416019934645457
7/19/2023,13.65,13.9,0.2,1.46%,13.61,13.91,770864,106518.34,0.79%,0.770864,1.0651834,13.775714285714285,13.942380952380953,14.03921300029563,13.861993046900993,-0.17721995339463703,0.173235464952542,14.288851882286037,13.595910022475868,13.837059339877868,2.5572273113676265
7/20/2023,13.91,13.88,-0.02,-0.14%,13.86,14.06,700940,97829.79,0.72%,0.70094,0.9782978999999999,13.778571428571428,13.927619047619048,14.027419444718175,13.864763347377764,-0.16265609734041142,0.17251315739739476,14.272645362413838,13.582592732824258,13.865686446625958,2.5556757206762075
7/21/2023,13.88,13.98,0.1,0.72%,13.82,14.09,625379,87517.78,0.64%,0.625379,0.8751778,13.821428571428571,13.92619047619048,14.02390689325757,13.8824920631658,-0.1414148300917688,0.17294583880344963,14.272082153797378,13.58029879858358,13.941895482208652,2.563409711275944
7/24/2023,14.12,13.8,-0.18,-1.29%,13.75,14.15,744112,103160.23,0.77%,0.744112,1.0316022999999999,13.821428571428571,13.91952380952381,14.007321197460714,13.869800976524909,-0.13752022093580507,0.17062115621722412,14.260766121958257,13.578281497089362,13.84729849406955,2.5494451709255714
7/25/2023,14.13,14.92,1.12,8.12%,14.12,14.94,2991340,437095.44,3.08%,2.99134,4.3709544000000005,13.984285714285715,13.975238095238096,14.074927034685844,14.031370057059538,-0.04355697762630584,0.26736285220347167,14.509963799645039,13.440512390831152,14.562432831356517,2.6333266549062735
7/26/2023,14.8,14.87,-0.05,-0.34%,14.69,14.97,1439550,213593.03,1.48%,1.43955,2.1359303,14.15,14.00095238095238,14.133821328412818,14.16039004828115,0.026568719868331314,0.3325183018333941,14.665988984619169,13.335915777285592,14.76747761045217,2.6297282343267403
7/27/2023,14.73,14.73,-0.14,-0.94%,14.59,14.96,1037572,153462.91,1.07%,1.037572,1.5346291,14.297142857142857,14.025238095238096,14.177982711493348,14.24802234854559,0.07003963705224159,0.37148917955688526,14.768216454351867,13.282259736124326,14.74249253681739,2.6195832197798796
7/28/2023,14.82,15.23,0.5,3.39%,14.81,15.35,1923939,290277.97,1.98%,1.923939,2.9027796999999995,14.487142857142858,14.083333333333334,14.255909918049397,14.39909583338473,0.14318591533533187,0.45874284735735205,15.000819028048038,13.16584763861863,15.067497512272462,2.655352412101761
7/31/2023,15.4,15.25,0.02,0.13%,15.18,15.78,2196229,339319.06,2.26%,2.196229,3.3931906,14.682857142857143,14.14190476190476,14.329546220416109,14.530004166710155,0.2004579462940459,0.527539222788673,15.196983207482106,13.086826316327414,15.189165837424154,2.6567569067146595
8/1/2023,15.17,15.09,-0.16,-1.05%,15.0,15.34,999119,151481.94,1.03%,0.999119,1.5148194,14.841428571428574,14.186666666666667,14.385876130014916,14.61615737183167,0.2302812418167548,0.5673252107375194,15.321317088141706,13.052016245191629,15.123055279141385,2.645465325910589
8/2/2023,15.09,15.06,-0.03,-0.20%,15.01,15.3,827769,125344.45,0.85%,0.827769,1.2534445,15.02142857142857,14.236190476190478,14.435811231495293,14.684440853088338,0.2486296215930448,0.5961938487310026,15.428578173652483,13.043802778728473,15.081018426380462,2.643333886382519
8/3/2023,14.92,15.35,0.29,1.93%,14.84,15.37,1131834,171635.44,1.16%,1.131834,1.7163544,15.082857142857142,14.30190476190476,14.503528918051197,14.786834567997824,0.28330564994662666,0.6403640001070526,15.582632762118866,13.021176761690654,15.260339475460155,2.66374994220563
8/4/2023,15.62,15.24,-0.11,-0.72%,15.2,15.68,1215862,186846.25,1.25%,1.215862,1.8684625,15.135714285714286,14.362380952380953,14.558082331528887,14.856552326767389,0.29846999523850215,0.6627462799446501,15.687873512270253,13.036888392491653,15.246779825153384,2.65605490598383
8/7/2023,15.06,14.73,-0.51,-3.35%,14.66,15.07,1082193,160337.38,1.11%,1.082193,1.6033738,15.135714285714286,14.403333333333334,14.570816973637857,14.837082738033946,0.2662657643960884,0.6570235916628293,15.717380516658993,13.089286150007675,14.902259941717794,2.6195832197798796
8/8/2023,14.72,14.58,-0.15,-1.02%,14.56,14.79,605746,88823.1,0.62%,0.605746,0.8882310000000001,15.042857142857143,14.435238095238095,14.571497197812832,14.797531547567184,0.226034349754352,0.6438568000331222,15.722951695304339,13.14752449517185,14.6874199805726,2.60859812213055
8/9/2023,14.58,14.7,0.12,0.82%,14.54,14.8,543423,79849.49,0.56%,0.543423,0.7984949,14.964285714285714,14.475238095238094,14.581015923900768,14.78252669409531,0.20151077019454178,0.6183807377689151,15.711999570775925,13.238476619700263,14.695806660190867,2.617395832834079
8/10/2023,14.71,14.75,0.05,0.34%,14.58,14.88,579286,85249.79,0.60%,0.579286,0.8524978999999999,14.915714285714285,14.526190476190473,14.593533262871082,14.777522587311415,0.18398932444033278,0.5966738948903554,15.719538265971185,13.332842686409762,14.731935553396957,2.6210388241125804
8/11/2023,14.85,14.6,-0.15,-1.02%,14.48,14.97,802965,118080.26,0.83%,0.802965,1.1808026,14.85,14.564285714285715,14.594012280436186,14.750211420032734,0.15619913959654852,0.5675364583711499,15.699358631028014,13.429212797543416,14.643978517798985,2.6100697927420065
8/14/2023,14.33,14.4,-0.2,-1.37%,14.06,14.48,798590,113938.35,0.82%,0.79859,1.1393835,14.714285714285714,14.593809523809522,14.579641000403875,14.696332740027698,0.11669173962382295,0.5301002884275706,15.654010100664664,13.53360894695438,14.48132617259966,2.5952547069568657
8/15/2023,14.53,14.29,-0.11,-0.76%,14.13,14.55,535924,76692.19,0.55%,0.535924,0.7669219,14.578571428571427,14.621428571428572,14.55818611148507,14.633820010792666,0.07563389930759712,0.4900577302205196,15.601544031869611,13.641313110987532,14.353775390866552,2.587011872725154
8/16/2023,14.25,14.54,0.25,1.75%,14.21,14.78,789837,114749.38,0.81%,0.789837,1.1474938000000001,14.551428571428572,14.661428571428573,14.556838992115804,14.619386162978412,0.06254717086260797,0.4570900521680516,15.575608675764675,13.74724846709247,14.47792513028885,2.605648267484129
8/17/2023,14.41,14.53,-0.01,-0.07%,14.3,14.64,705984,101972.12,0.73%,0.705984,1.0197212,14.544285714285715,14.69142857142857,14.554850918625743,14.605634445597117,0.050783526971374116,0.4171154074826445,15.52565938639386,13.85719775646328,14.512641710096283,2.604909442182697
8/18/2023,14.51,14.31,-0.22,-1.51%,14.31,14.67,550032,79664.12,0.57%,0.550032,0.7966411999999999,14.488571428571428,14.711904761904762,14.536713813542354,14.56015222319756,0.02343840965520627,0.3915458566965742,15.49499647529791,13.928813048511614,14.37754723669876,2.58851563240702
8/21/2023,14.27,13.98,-0.33,-2.31%,13.98,14.29,594691,83997.45,0.61%,0.594691,0.8399745,14.378571428571428,14.711904761904762,14.495475753279957,14.47089803501332,-0.02457771826663624,0.370076450140894,15.45205766218655,13.971751861622973,14.112515745566254,2.563409711275944
8/22/2023,13.99,14.02,0.04,0.29%,13.88,14.11,458812,64200.14,0.47%,0.458812,0.6420013999999999,14.295714285714284,14.722380952380954,14.46025532711107,14.401529106549733,-0.05872622056133814,0.40256905259443576,15.527519057569826,13.917242847192082,14.050838581855418,2.5664866367804233
8/23/2023,14.05,13.82,-0.2,-1.43%,13.82,14.05,452330,62967.44,0.47%,0.45233,0.6296744000000001,14.212857142857143,14.67,14.412829006584325,14.312063090157466,-0.10076591642685884,0.4469663828185973,15.563932765637194,13.776067234362806,13.896946193951806,2.551006451492524
8/24/2023,13.85,13.71,-0.11,-0.80%,13.6,13.88,633092,86972.52,0.65%,0.633092,0.8697252000000001,14.129999999999999,14.614761904761906,14.360767598689188,14.21943799936401,-0.14132959932517863,0.49425009650606844,15.603262097774042,13.62626171174977,13.772315397983936,2.542389085201363
8/25/2023,13.2,13.44,0.4,3.07%,13.05,13.69,927093,123771.99,0.95%,0.927093,1.2377199,13.972857142857142,14.553333333333333,14.292562591378879,14.099524461000314,-0.19303813037856443,0.536170387294981,15.625674107923295,13.48099255874337,13.550771799327977,2.5209170873110334
8/28/2023,14.4,14.05,0.61,4.54%,13.98,14.41,1853198,262799.53,1.91%,1.853198,2.6279953000000003,13.904285714285715,14.497142857142856,14.274594992017482,14.091905313154111,-0.18268967886337073,0.516918755706857,15.53098036855657,13.463305345729143,13.883590599775992,2.5687881337687024
8/29/2023,14.0,14.2,0.15,1.07%,13.81,14.2,1103767,154934.84,1.14%,1.103767,1.5493484,13.88857142857143,14.44714285714286,14.269069437053222,14.108535264976556,-0.16053417207666598,0.4977369840233739,15.442616825189607,13.451668889096112,14.09453019992533,2.580216829592325
8/30/2023,14.1,14.2,0.0,0.00%,14.05,14.45,1041034,148438.97,1.07%,1.041034,1.4843897,13.92,14.404761904761905,14.263953182456687,14.122606762672472,-0.14134641978421492,0.4757442922205952,15.356250489203095,13.453273320320715,14.16484339997511,2.580216829592325
8/31/2023,14.23,13.64,-0.56,-3.94%,13.63,14.26,1213106,167798.91,1.25%,1.213106,1.6779891,13.865714285714285,14.337142857142856,14.217734428200636,14.048359568415167,-0.16937485978546896,0.4432805337260791,15.223703924595014,13.450581789690698,13.814947799991705,2.5368663887187113
9/1/2023,13.88,14.05,0.41,3.01%,13.85,14.17,1050323,147179.94,1.08%,1.050323,1.4717994,13.89857142857143,14.275238095238096,14.205309655741331,14.048611942505142,-0.15669771323618953,0.38453115677126587,15.044300408780629,13.506175781695564,13.971649266663903,2.5687881337687024
9/4/2023,14.18,14.04,-0.01,-0.07%,13.99,14.33,1064718,150835.98,1.10%,1.064718,1.5083598,13.945714285714287,14.21809523809524,14.193064496056786,14.047287028273582,-0.14577746778320488,0.3676078431118174,14.953310924318874,13.482879551871605,14.017216422221301,2.5680215564985067
9/5/2023,13.99,13.88,-0.16,-1.14%,13.81,13.99,603137,83648.2,0.62%,0.603137,0.836482,14.008571428571429,14.177619047619048,14.169874533385913,14.021550562385336,-0.14832397100057726,0.3620537180286597,14.901726483676368,13.453511611561728,13.9257388074071,2.5556757206762075
9/6/2023,13.88,14.17,0.29,2.09%,13.73,14.23,1011405,141962.58,1.04%,1.011405,1.4196258,14.025714285714285,14.158095238095237,14.169883827209178,14.044388937402976,-0.12549488980620183,0.338913123476641,14.83592148504852,13.480268991141955,14.088579602469034,2.5779415157551897
9/7/2023,14.09,14.0,-0.17,-1.20%,13.99,14.32,836228,118423.02,0.86%,0.836228,1.1842302,13.997142857142856,14.124761904761906,14.157299840008498,14.03755987011021,-0.11973996989828883,0.30678768588726374,14.738337276536432,13.511186532987379,14.029526534156345,2.5649493574615367
9/8/2023,13.91,13.91,-0.09,-0.64%,13.82,13.97,421710,58530.25,0.43%,0.42171,0.5853025,13.955714285714288,14.084761904761907,14.138981333341201,14.017935274708638,-0.12104605863256346,0.28484344730960776,14.654448799381122,13.515075010142692,13.949842178052116,2.558002204858551
9/11/2023,13.92,13.7,-0.21,-1.51%,13.58,13.95,914278,125218.79,0.94%,0.914278,1.2521879,13.964285714285714,14.041904761904762,14.106464197538148,13.969022155522694,-0.1374420420154543,0.28374191386848124,14.609388589641725,13.4744209341678,13.783280726017372,2.5416019934645457
9/12/2023,13.69,13.65,-0.05,-0.36%,13.6,13.74,419974,57338.45,0.43%,0.419974,0.5733845,13.907142857142857,14.006190476190476,14.072652034757546,13.91994182390382,-0.15271021085372638,0.28821775393918664,14.58262598406885,13.429754968312102,13.694426908672456,2.5376572151735295
9/13/2023,13.65,13.62,-0.03,-0.22%,13.58,13.77,389319,53166.29,0.40%,0.389319,0.5316629,13.847142857142858,13.974285714285713,14.039122254405136,13.873796927918619,-0.1653253264865171,0.26892378102640974,14.512133276338533,13.436438152232894,13.644808969557486,2.5352828571130672
9/14/2023,13.56,13.51,-0.11,-0.81%,13.44,13.65,403069,54551.67,0.41%,0.403069,0.5455167,13.794285714285715,13.925238095238095,13.999928013338089,13.817828169777293,-0.18209984356079545,0.2482676823648319,14.421773459967758,13.428702730508432,13.554936323185828,2.5265283244788197
9/15/2023,13.59,13.42,-0.09,-0.67%,13.41,13.62,389514,52553.63,0.40%,0.389514,0.5255363,13.687142857142858,13.872380952380952,13.956970382720451,13.756623835965403,-0.20034654675504804,0.24972563892877567,14.371832230238503,13.372929674523402,13.464978774395277,2.519308076505333
9/18/2023,13.4,13.31,-0.11,-0.82%,13.27,13.43,431855,57539.74,0.44%,0.431855,0.5753974,13.588571428571429,13.824761904761905,13.909046650667085,13.687912476586112,-0.2211341740809729,0.2750904157611625,14.37494273628423,13.27458107323958,13.361659591465093,2.510411940196362
9/19/2023,13.32,13.3,-0.01,-0.08%,13.24,13.36,335696,44632.91,0.35%,0.335696,0.44632910000000003,13.501428571428571,13.792380952380952,13.863932083951006,13.628233634034402,-0.2356984499166046,0.2936144984256659,14.379609949232284,13.20515195552962,13.32055319715503,2.509599262378372
9/20/2023,13.3,13.29,-0.01,-0.08%,13.23,13.35,278409,37052.46,0.29%,0.278409,0.3705246,13.442857142857145,13.757619047619048,13.82141859625093,13.5761976903368,-0.24522090591413104,0.31317516538204593,14.38396937838314,13.131268716854956,13.300184399051675,2.5087859235779435
9/21/2023,13.33,13.26,-0.03,-0.23%,13.26,13.43,370855,49399.43,0.38%,0.370855,0.4939943,13.387142857142857,13.730952380952383,13.779832033565675,13.527551891823448,-0.25228014174222757,0.332131869818171,14.395216120588724,13.066688641316041,13.273394799683892,2.506341930508065
9/22/2023,13.24,13.39,0.13,0.98%,13.2,13.41,443563,59042.09,0.46%,0.443563,0.5904208999999999,13.354285714285712,13.715714285714284,13.750955586634882,13.506390062312148,-0.24456552432273426,0.33462429836187574,14.384962882438035,13.046465688990533,13.35113159989463,2.516889695641051
9/25/2023,13.34,13.14,-0.25,-1.87%,13.11,13.35,469000,61777.75,0.48%,0.469,0.6177775,13.301428571428572,13.70142857142857,13.705699617254522,13.450022360417972,-0.2556772568365506,0.350254043143529,14.401936657715629,13.000920485141512,13.210377199964876,2.4965057856313524
9/26/2023,13.14,13.07,-0.07,-0.53%,13.06,13.19,321782,42128.38,0.33%,0.321782,0.4212838,13.251428571428573,13.654761904761905,13.65861075671715,13.39155738189213,-0.26705337482502145,0.3537598799088544,14.362281664579614,12.947242144944196,13.116792399988292,2.4907230351094403
9/27/2023,13.02,13.05,-0.02,-0.15%,13.02,13.14,394943,51581.83,0.41%,0.394943,0.5158183000000001,13.214285714285714,13.599999999999998,13.613528478441808,13.339010092370263,-0.274518386071545,0.34923977587637556,14.298479551752749,12.901520448247247,13.072264133329432,2.489064659936664
9/28/2023,13.08,13.08,0.03,0.23%,13.03,13.12,300513,39248.15,0.31%,0.300513,0.39248150000000004,13.182857142857143,13.546666666666667,13.574007850409084,13.29916238585176,-0.2748454645573233,0.3654067668567565,14.27748020038018,12.815853132953153,13.077421377776476,2.4915511925066687
10/9/2023,13.06,12.89,-0.19,-1.45%,12.75,13.06,662575,85298.67,0.68%,0.662575,0.8529867,13.125714285714285,13.510952380952382,13.523340602230634,13.23621432648995,-0.2871262757406843,0.37252198804969733,14.255996357051776,12.765908404852988,12.952473792592158,2.4756977107026903
10/10/2023,12.89,12.82,-0.07,-0.54%,12.81,12.96,305883,39394.2,0.31%,0.305883,0.39394199999999996,13.062857142857144,13.452380952380953,13.471241298361699,13.172181353183804,-0.2990599451778948,0.3765508283317703,14.205482609044493,12.699279295717412,12.864157930864053,2.469793011977952
10/11/2023,12.85,12.77,-0.05,-0.39%,12.66,12.87,523140,66797.41,0.54%,0.52314,0.6679741,12.974285714285715,13.39190476190476,13.419297498483056,13.110307298847834,-0.3089901996352218,0.3872966359421166,14.166498033788994,12.617311490020526,12.801385976954684,2.4655539212721855
10/12/2023,12.81,12.84,0.07,0.55%,12.74,12.88,381317,48886.52,0.39%,0.381317,0.48886519999999994,12.931428571428572,13.342380952380953,13.376386572669496,13.068721560563553,-0.307665012105943,0.3550967251497567,14.052574402680467,12.63218750208144,12.827128658984895,2.4714836294558595
10/13/2023,12.75,12.59,-0.25,-1.95%,12.58,12.78,467603,59123.39,0.48%,0.467603,0.5912339,12.862857142857141,13.267142857142858,13.31813571543472,12.995072089707621,-0.323063625727098,0.34893032029706117,13.96500349773698,12.569282216548736,12.669042886328299,2.4501426573516603
10/16/2023,12.56,12.21,-0.38,-3.02%,12.14,12.61,754084,92822.56,0.78%,0.754084,0.9282256,12.742857142857144,13.181904761904764,13.23605158836548,12.874291768214142,-0.3617598201513381,0.3803388378544927,13.94258243761375,12.42122708619578,12.363014295442767,2.4168062370840686
10/17/2023,12.2,11.98,-0.23,-1.88%,11.95,12.22,726795,87408.16,0.75%,0.726795,0.8740816,12.585714285714287,13.09,13.143010729968037,12.73670841925812,-0.4063023107099166,0.43838789601217476,13.96677579202435,12.21322420797565,12.107671431814255,2.3960754360813845
10/18/2023,11.92,11.71,-0.27,-2.25%,11.71,11.93,677911,80007.35,0.70%,0.677911,0.8000735000000001,12.417142857142858,12.995238095238097,13.036861787007442,12.578753277833796,-0.45810850917364654,0.509683854541724,14.014605804321546,11.975870386154648,11.842557143938086,2.3711778844596574
10/19/2023,11.66,11.46,-0.25,-2.13%,11.45,11.67,747899,86253.35,0.77%,0.747899,0.8625335000000001,12.222857142857142,12.89095238095238,12.920057210192077,12.406637388936288,-0.5134198212557894,0.5861423843558884,14.063237149664156,11.718667612240603,11.587519047979363,2.347558458636777
10/20/2023,11.41,11.66,0.2,1.75%,11.35,11.8,837666,97300.79,0.86%,0.837666,0.9730078999999999,12.064285714285715,12.797619047619047,12.826719639066738,12.291770098330703,-0.5349495407360347,0.6221236972969344,14.041866442212916,11.553371653025179,11.635839682659787,2.3664984187376983
10/23/2023,11.58,11.62,-0.04,-0.34%,11.49,11.81,568355,66253.54,0.58%,0.568355,0.6625353999999999,11.89,12.707619047619048,12.73733299913587,12.188420852433673,-0.5489121467021967,0.651432429748384,14.010483907115816,11.40475418812228,11.62527989421993,2.362739015813793
10/24/2023,11.65,11.66,0.04,0.34%,11.6,11.8,528360,61780.95,0.54%,0.52836,0.6178095,11.757142857142858,12.623809523809522,12.657530554755434,12.107125336674645,-0.5504052180807886,0.6705808558347721,13.964971235479066,11.282647812139977,11.648426631406643,2.3664984187376983
10/25/2023,11.84,11.7,0.04,0.34%,11.69,11.94,455862,53653.18,0.47%,0.455862,0.5365318,11.684285714285716,12.547142857142857,12.58660236551429,12.04449066949393,-0.5421116960203598,0.6767684436477224,13.900679744438301,11.193605969847413,11.682808877135548,2.3702437414678603
10/26/2023,11.62,11.57,-0.13,-1.11%,11.5,11.69,427223,49367.45,0.44%,0.427223,0.49367449999999996,11.625714285714285,12.464761904761904,12.511298486587306,11.9714921049564,-0.5398063816309051,0.6816332939124919,13.828028492586888,11.10149531693692,11.607602959045183,2.3580197998821464
10/27/2023,11.53,11.63,0.06,0.52%,11.46,11.65,691659,80111.98,0.71%,0.691659,0.8011197999999999,11.614285714285716,12.385714285714286,12.446017117210468,11.918954858040031,-0.527062259170437,0.6737530392482924,13.73322036421087,11.038208207217702,11.622534319681728,2.363680192353857
10/30/2023,11.56,11.6,-0.03,-0.26%,11.5,11.7,720614,83440.17,0.74%,0.720614,0.8344017,11.634285714285713,12.306666666666667,12.383349182602286,11.869884879880027,-0.5134643027222587,0.6455097944558378,13.597686255578342,11.015647077754991,11.60751143989391,2.3608540011180215
10/31/2023,11.56,11.33,-0.27,-2.33%,11.22,11.66,1179877,134263.34,1.21%,1.179877,1.3426334,11.587142857142856,12.208571428571428,12.30532331722434,11.786825667590792,-0.5184976496335487,0.6414014261562424,13.491374280883914,10.925768576258942,11.42250381329797,2.3350522831315472
11/1/2023,11.32,11.34,0.01,0.09%,11.27,11.43,666932,75710.81,0.69%,0.666932,0.7571081,11.547142857142857,12.122857142857143,12.233817886318834,11.718083257192207,-0.5157346291266265,0.6290383219867411,13.380933786830624,10.864780498883661,11.367501271099323,2.336019869080283
11/2/2023,11.34,11.22,-0.12,-1.06%,11.22,11.43,594029,67239.38,0.61%,0.594029,0.6723938,11.484285714285715,12.034761904761904,12.15872026511003,11.64145506377802,-0.5172652013320107,0.6127109733338276,13.26018385142956,10.809339958094249,11.269167090366443,2.3243465847755584
11/3/2023,11.24,11.27,0.05,0.45%,11.07,11.28,829991,92976.45,0.85%,0.829991,0.9297645,11.422857142857142,11.95,12.09288913436114,11.584308130889093,-0.508581003472047,0.5748068325432688,13.099613665086537,10.800386334913462,11.26972236345548,2.329227023940467
11/6/2023,11.5,11.97,0.7,6.21%,11.42,12.07,1950903,230144.75,2.01%,1.950903,2.3014475,11.48,11.897142857142857,12.083786235519575,11.643645341521541,-0.44014089399803424,0.5255661108211693,12.948275078785196,10.846010635500518,11.736574121151827,2.395164274287139
11/7/2023,12.2,11.93,-0.04,-0.33%,11.86,12.2,1610167,193544.39,1.66%,1.610167,1.9354439,11.522857142857143,11.85142857142857,12.072394662518125,11.687699904364383,-0.3846947581537421,0.47404308043346494,12.799514732295501,10.90334241056164,11.865524707050609,2.391511302188447
11/8/2023,11.83,12.13,0.2,1.68%,11.8,12.27,1345098,162801.77,1.38%,1.345098,1.6280176999999998,11.598571428571429,11.818571428571428,12.07666172455382,11.755746072923708,-0.32091565163011104,0.42432485073225973,12.667221130035948,10.969921727106907,12.041841569016869,2.4096441652874536
11/9/2023,12.1,11.96,-0.17,-1.40%,11.91,12.15,814956,97843.73,0.84%,0.814956,0.9784373,11.68857142857143,11.780000000000001,12.068020115327611,11.78716975401237,-0.28085036131524177,0.34604684806282887,12.47209369612566,11.087906303874343,11.987280523005623,2.3942522815198695
11/10/2023,11.91,11.89,-0.07,-0.59%,11.74,11.94,706796,83531.87,0.73%,0.706796,0.8353187,11.767142857142858,11.734761904761905,12.054833440118161,11.80298979185662,-0.2518436482615414,0.2840051889843014,12.302772282730508,11.166751526793302,11.922426841001874,2.387844936944869
11/13/2023,11.83,11.72,-0.17,-1.43%,11.62,11.87,673656,78873.34,0.69%,0.673656,0.7887333999999999,11.838571428571429,11.693333333333333,12.03003096307237,11.790222131570985,-0.2398088315013851,0.25679963518892907,12.206932603711191,11.179734062955475,11.787475613667292,2.372111155642656
11/14/2023,11.72,11.78,0.06,0.51%,11.68,11.84,610994,71796.42,0.63%,0.610994,0.7179641999999999,11.911428571428573,11.672857142857143,12.011510150992937,11.788649495944679,-0.22286065504825814,0.24772384880093032,12.168304840459005,11.177409445255282,11.782491871222431,2.377692565480851
11/15/2023,11.99,11.89,0.11,0.93%,11.88,12.08,950347,113728.83,0.98%,0.950347,1.1372883,11.900000000000002,11.668571428571429,12.002509399067533,11.804241881183959,-0.19826751788357377,0.2529463225802093,12.174464073731848,11.16267878341101,11.854163957074144,2.387844936944869
11/16/2023,11.85,11.8,-0.09,-0.76%,11.7,11.89,622641,73401.02,0.64%,0.622641,0.7340102000000001,11.881428571428572,11.672857142857143,11.987508702840309,11.803589284078734,-0.18391941876157425,0.24974249896856077,12.172342140794266,11.173372144920021,11.818054652358049,2.379546134130174
11/17/2023,11.73,11.62,-0.18,-1.53%,11.56,11.8,639118,74339.34,0.66%,0.639118,0.7433934,11.808571428571428,11.68047619047619,11.96028583596325,11.775344778835853,-0.1849410571273964,0.25010050611600665,12.180677202708203,11.180275178244177,11.686018217452682,2.362739015813793
11/20/2023,11.71,11.57,-0.05,-0.43%,11.55,11.74,574482,66689.71,0.59%,0.574482,0.6668971,11.752857142857142,11.676190476190476,11.931375774040045,11.743753274399568,-0.1876224996404776,0.2509959110623299,12.178182298315136,11.174198654065815,11.608672739150895,2.3580197998821464
11/21/2023,11.79,11.92,0.35,3.03%,11.75,12.2,2015481,242568.42,2.07%,2.015481,2.4256842,11.757142857142856,11.69047619047619,11.930533124111152,11.770868155261173,-0.15966496884997916,0.25662998143242893,12.203736153341048,11.177216227611332,11.816224246383632,2.390595970316759
11/22/2023,11.85,11.84,-0.08,-0.67%,11.82,12.2,1253116,150445.8,1.29%,1.253116,1.5044579999999999,11.774285714285714,11.699047619047619,11.923826966769585,11.781503823682533,-0.14232314308705263,0.25876020193772226,12.216568022923063,11.181527215172174,11.832074748794545,2.3832429960115
11/23/2023,11.86,12.17,0.33,2.79%,11.79,12.29,1539924,186483.05,1.58%,1.539924,1.8648304999999998,11.83,11.721428571428572,11.942062006268133,11.841272466192914,-0.10078954007521901,0.2771452212934542,12.275719014015479,11.167138128841664,12.057358249598181,2.413231613081109
